scenario,period,year_min,year_max,gcm,crop,crop_label,mode,mode_label,hazard,hazard_label,n_years,loss_pct,loss_million_tonnes,prod_nws_million_tonnes,expected_years
ssp126,future_2070_2100,2070,2100,MIROC6,maiz,Maize,nonIrr,Rainfed,wet,Waterlogging stress,31,2.0158369124195157,8.176852400075562,405.74617231983996,31
ssp126,future_2070_2100,2070,2100,MIROC6,maiz,Maize,total,Total,dry,Drought stress,31,2.2407120638246023,11.870623877060616,529.7519793071001,31
ssp126,future_2070_2100,2070,2100,MIROC6,maiz,Maize,total,Total,total,Total water stress,31,5.278643079495597,27.963024813825218,529.7519793071001,31
ssp126,future_2070_2100,2070,2100,MIROC6,maiz,Maize,total,Total,wet,Waterlogging stress,31,1.5445934877924898,8.176852400075562,529.7519793071001,31
ssp126,future_2070_2100,2070,2100,MIROC6,rice,Rice,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,84.79260451452056,31
ssp126,future_2070_2100,2070,2100,MIROC6,rice,Rice,Irr,Irrigated,total,Total water stress,31,3.7893340032914216,3.212955940327486,84.79260451452056,31
ssp126,future_2070_2100,2070,2100,MIROC6,rice,Rice,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,84.79260451452056,31
ssp126,future_2070_2100,2070,2100,MIROC6,rice,Rice,nonIrr,Rainfed,dry,Drought stress,31,2.692027079099626,3.3902569835068412,124.66786051204623,31
ssp126,future_2070_2100,2070,2100,MIROC6,rice,Rice,nonIrr,Rainfed,total,Total water stress,31,10.699743393690547,13.452372107171826,124.66786051204623,31
ssp126,future_2070_2100,2070,2100,MIROC6,rice,Rice,nonIrr,Rainfed,wet,Waterlogging stress,31,10.422025507946298,13.111882251140388,124.66786051204623,31
ssp126,future_2070_2100,2070,2100,MIROC6,rice,Rice,total,Total,dry,Drought stress,31,1.5958929805628417,3.3902569835068412,209.4604650265667,31
ssp126,future_2070_2100,2070,2100,MIROC6,rice,Rice,total,Total,total,Total water stress,31,7.896466354971034,16.66532804749931,209.4604650265667,31
ssp126,future_2070_2100,2070,2100,MIROC6,rice,Rice,total,Total,wet,Waterlogging stress,31,6.183126721375622,13.111882251140388,209.4604650265667,31
ssp126,future_2070_2100,2070,2100,MIROC6,soyb,Soybean,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,10.422366600366619,31
ssp126,future_2070_2100,2070,2100,MIROC6,soyb,Soybean,Irr,Irrigated,total,Total water stress,31,7.536798016363466,0.7882719213599232,10.422366600366619,31
ssp126,future_2070_2100,2070,2100,MIROC6,soyb,Soybean,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,10.422366600366619,31
ssp126,future_2070_2100,2070,2100,MIROC6,soyb,Soybean,nonIrr,Rainfed,dry,Drought stress,31,2.228079948177308,2.973067337029393,134.9066221830217,31
ssp126,future_2070_2100,2070,2100,MIROC6,soyb,Soybean,nonIrr,Rainfed,total,Total water stress,31,3.008854669522928,4.0338639553658355,134.9066221830217,31
ssp126,future_2070_2100,2070,2100,MIROC6,soyb,Soybean,nonIrr,Rainfed,wet,Waterlogging stress,31,1.1452313383528268,1.5499887831874366,134.9066221830217,31
ssp126,future_2070_2100,2070,2100,MIROC6,soyb,Soybean,total,Total,dry,Drought stress,31,2.0658198333279185,2.973067337029393,145.32898878338835,31
ssp126,future_2070_2100,2070,2100,MIROC6,soyb,Soybean,total,Total,total,Total water stress,31,3.3347876770519678,4.822135876725758,145.32898878338835,31
ssp126,future_2070_2100,2070,2100,MIROC6,soyb,Soybean,total,Total,wet,Waterlogging stress,31,1.063196275635846,1.5499887831874366,145.32898878338835,31
ssp126,future_2070_2100,2070,2100,MIROC6,whea,Wheat,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,16.076038103114495,31
ssp126,future_2070_2100,2070,2100,MIROC6,whea,Wheat,Irr,Irrigated,total,Total water stress,31,5.063962910031326,0.8151628963795617,16.076038103114495,31
ssp126,future_2070_2100,2070,2100,MIROC6,whea,Wheat,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,16.076038103114495,31
ssp126,future_2070_2100,2070,2100,MIROC6,whea,Wheat,nonIrr,Rainfed,dry,Drought stress,31,4.714146160379069,17.869204485500394,379.2318080069576,31
ssp126,future_2070_2100,2070,2100,MIROC6,whea,Wheat,nonIrr,Rainfed,total,Total water stress,31,4.762225874130102,18.05192088486194,379.2318080069576,31
ssp126,future_2070_2100,2070,2100,MIROC6,whea,Wheat,nonIrr,Rainfed,wet,Waterlogging stress,31,0.35493138718787776,1.3448131660987233,379.2318080069576,31
ssp126,future_2070_2100,2070,2100,MIROC6,whea,Wheat,total,Total,dry,Drought stress,31,4.522913430662431,17.869204485500394,395.3078461100721,31
ssp126,future_2070_2100,2070,2100,MIROC6,whea,Wheat,total,Total,total,Total water stress,31,4.774868905471118,18.8670837812415,395.3078461100721,31
ssp126,future_2070_2100,2070,2100,MIROC6,whea,Wheat,total,Total,wet,Waterlogging stress,31,0.34058294764390423,1.3448131660987233,395.3078461100721,31
ssp126,future_2070_2100,2070,2100,MPI-ESM1-2-HR,all4,All four crops,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,235.04079235557427,31
ssp126,future_2070_2100,2070,2100,MPI-ESM1-2-HR,all4,All four crops,Irr,Irrigated,total,Total water stress,31,6.270720456635503,14.743622570556683,235.04079235557427,31
ssp126,future_2070_2100,2070,2100,MPI-ESM1-2-HR,all4,All four crops,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,235.04079235557427,31
ssp126,future_2070_2100,2070,2100,MPI-ESM1-2-HR,all4,All four crops,nonIrr,Rainfed,dry,Drought stress,31,2.7955720302848444,29.132543339160414,1045.9825668086278,31
ssp126,future_2070_2100,2070,2100,MPI-ESM1-2-HR,all4,All four crops,nonIrr,Rainfed,total,Total water stress,31,4.476763243052746,46.81148333936596,1045.9825668086278,31
ssp126,future_2070_2100,2070,2100,MPI-ESM1-2-HR,all4,All four crops,nonIrr,Rainfed,wet,Waterlogging stress,31,2.3351555490921867,24.535718183380816,1045.9825668086278,31
ssp126,future_2070_2100,2070,2100,MPI-ESM1-2-HR,all4,All four crops,total,Total,dry,Drought stress,31,2.2831277415935403,29.132543339160414,1281.0233591642018,31
ssp126,future_2070_2100,2070,2100,MPI-ESM1-2-HR,all4,All four crops,total,Total,total,Total water stress,31,4.805956159617682,61.55510590992264,1281.0233591642018,31
ssp126,future_2070_2100,2070,2100,MPI-ESM1-2-HR,all4,All four crops,total,Total,wet,Waterlogging stress,31,1.9066937621975484,24.535718183380816,1281.0233591642018,31
ssp126,future_2070_2100,2070,2100,MPI-ESM1-2-HR,maiz,Maize,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,123.62225294347672,31
ssp126,future_2070_2100,2070,2100,MPI-ESM1-2-HR,maiz,Maize,Irr,Irrigated,total,Total water stress,31,8.004233625008741,9.900000485467423,123.62225294347672,31
ssp126,future_2070_2100,2070,2100,MPI-ESM1-2-HR,maiz,Maize,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,123.62225294347672,31
ssp126,future_2070_2100,2070,2100,MPI-ESM1-2-HR,maiz,Maize,nonIrr,Rainfed,dry,Drought stress,31,2.4015053879372994,9.72953567291908,406.2627043699387,31
ssp126,future_2070_2100,2070,2100,MPI-ESM1-2-HR,maiz,Maize,nonIrr,Rainfed,total,Total water stress,31,3.9752641887223015,16.125406767917024,406.2627043699387,31
ssp126,future_2070_2100,2070,2100,MPI-ESM1-2-HR,maiz,Maize,nonIrr,Rainfed,wet,Waterlogging stress,31,2.09114728592957,8.490453881740576,406.2627043699387,31
ssp126,future_2070_2100,2070,2100,MPI-ESM1-2-HR,maiz,Maize,total,Total,dry,Drought stress,31,1.8419845772636736,9.72953567291908,529.8849573134154,31
ssp126,future_2070_2100,2070,2100,MPI-ESM1-2-HR,maiz,Maize,total,Total,total,Total water stress,31,4.915598589696846,26.025407253384444,529.8849573134154,31
ssp126,future_2070_2100,2070,2100,MPI-ESM1-2-HR,maiz,Maize,total,Total,wet,Waterlogging stress,31,1.6038331664588705,8.490453881740576,529.8849573134154,31
ssp126,future_2070_2100,2070,2100,MPI-ESM1-2-HR,rice,Rice,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,84.9573797931365,31
ssp126,future_2070_2100,2070,2100,MPI-ESM1-2-HR,rice,Rice,Irr,Irrigated,total,Total water stress,31,3.8434477776281146,3.2716985183550547,84.9573797931365,31
ssp126,future_2070_2100,2070,2100,MPI-ESM1-2-HR,rice,Rice,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,84.9573797931365,31
ssp126,future_2070_2100,2070,2100,MPI-ESM1-2-HR,rice,Rice,nonIrr,Rainfed,dry,Drought stress,31,2.667460815633415,3.357103675400576,124.34524656276751,31
ssp126,future_2070_2100,2070,2100,MPI-ESM1-2-HR,rice,Rice,nonIrr,Rainfed,total,Total water stress,31,10.521663154269598,13.220106973565722,124.34524656276751,31
ssp126,future_2070_2100,2070,2100,MPI-ESM1-2-HR,rice,Rice,nonIrr,Rainfed,wet,Waterlogging stress,31,10.279906705637218,12.926536992234555,124.34524656276751,31
ssp126,future_2070_2100,2070,2100,MPI-ESM1-2-HR,rice,Rice,total,Total,dry,Drought stress,31,1.5790157285045163,3.357103675400576,209.302626355904,31
ssp126,future_2070_2100,2070,2100,MPI-ESM1-2-HR,rice,Rice,total,Total,total,Total water stress,31,7.80412903589193,16.491805491920775,209.302626355904,31
ssp126,future_2070_2100,2070,2100,MPI-ESM1-2-HR,rice,Rice,total,Total,wet,Waterlogging stress,31,6.089635648212917,12.926536992234555,209.302626355904,31
ssp126,future_2070_2100,2070,2100,MPI-ESM1-2-HR,soyb,Soybean,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,10.413938250346593,31
ssp126,future_2070_2100,2070,2100,MPI-ESM1-2-HR,soyb,Soybean,Irr,Irrigated,total,Total water stress,31,7.728670110700647,0.8076138004175545,10.413938250346593,31
ssp126,future_2070_2100,2070,2100,MPI-ESM1-2-HR,soyb,Soybean,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,10.413938250346593,31
ssp126,future_2070_2100,2070,2100,MPI-ESM1-2-HR,soyb,Soybean,nonIrr,Rainfed,dry,Drought stress,31,1.7191867726573153,2.3011668532070737,135.2081827221872,31
ssp126,future_2070_2100,2070,2100,MPI-ESM1-2-HR,soyb,Soybean,nonIrr,Rainfed,total,Total water stress,31,2.5843224348657534,3.4752945533544644,135.2081827221872,31
ssp126,future_2070_2100,2070,2100,MPI-ESM1-2-HR,soyb,Soybean,nonIrr,Rainfed,wet,Waterlogging stress,31,1.1965384315208851,1.6189536575341752,135.2081827221872,31
ssp126,future_2070_2100,2070,2100,MPI-ESM1-2-HR,soyb,Soybean,total,Total,dry,Drought stress,31,1.5943643745983502,2.3011668532070737,145.6221209725338,31
ssp126,future_2070_2100,2070,2100,MPI-ESM1-2-HR,soyb,Soybean,total,Total,total,Total water stress,31,2.954594338719748,4.28290835377202,145.6221209725338,31
ssp126,future_2070_2100,2070,2100,MPI-ESM1-2-HR,soyb,Soybean,total,Total,wet,Waterlogging stress,31,1.110789173205037,1.6189536575341752,145.6221209725338,31
ssp126,future_2070_2100,2070,2100,MPI-ESM1-2-HR,whea,Wheat,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,16.04722136861449,31
ssp126,future_2070_2100,2070,2100,MPI-ESM1-2-HR,whea,Wheat,Irr,Irrigated,total,Total water stress,31,4.76551734015322,0.7643097663166524,16.04722136861449,31
ssp126,future_2070_2100,2070,2100,MPI-ESM1-2-HR,whea,Wheat,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,16.04722136861449,31
ssp126,future_2070_2100,2070,2100,MPI-ESM1-2-HR,whea,Wheat,nonIrr,Rainfed,dry,Drought stress,31,3.62296880204719,13.744737137633688,380.16643315373415,31
ssp126,future_2070_2100,2070,2100,MPI-ESM1-2-HR,whea,Wheat,nonIrr,Rainfed,total,Total water stress,31,3.687441948601881,13.990675044528752,380.16643315373415,31
ssp126,future_2070_2100,2070,2100,MPI-ESM1-2-HR,whea,Wheat,nonIrr,Rainfed,wet,Waterlogging stress,31,0.39450848846993664,1.4997736518715088,380.16643315373415,31
ssp126,future_2070_2100,2070,2100,MPI-ESM1-2-HR,whea,Wheat,total,Total,dry,Drought stress,31,3.477136201019023,13.744737137633688,396.2136545223487,31
ssp126,future_2070_2100,2070,2100,MPI-ESM1-2-HR,whea,Wheat,total,Total,total,Total water stress,31,3.731638550619984,14.754984810845404,396.2136545223487,31
ssp126,future_2070_2100,2070,2100,MPI-ESM1-2-HR,whea,Wheat,total,Total,wet,Waterlogging stress,31,0.3786160687925303,1.4997736518715088,396.2136545223487,31
ssp126,future_2070_2100,2070,2100,MRI-ESM2-0,all4,All four crops,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,234.4870035950891,31
ssp126,future_2070_2100,2070,2100,MRI-ESM2-0,all4,All four crops,Irr,Irrigated,total,Total water stress,31,5.879863272623244,13.806511991474743,234.4870035950891,31
ssp126,future_2070_2100,2070,2100,MRI-ESM2-0,all4,All four crops,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,234.4870035950891,31
ssp126,future_2070_2100,2070,2100,MRI-ESM2-0,all4,All four crops,nonIrr,Rainfed,dry,Drought stress,31,3.0067597058407745,31.3351354617277,1041.6428702584526,31
ssp126,future_2070_2100,2070,2100,MRI-ESM2-0,all4,All four crops,nonIrr,Rainfed,total,Total water stress,31,4.4820268048029295,46.740997706608916,1041.6428702584526,31
ssp126,future_2070_2100,2070,2100,MRI-ESM2-0,all4,All four crops,nonIrr,Rainfed,wet,Waterlogging stress,31,2.1261993793403184,22.225472461400983,1041.6428702584526,31
ssp126,future_2070_2100,2070,2100,MRI-ESM2-0,all4,All four crops,total,Total,dry,Drought stress,31,2.4544083359561797,31.3351354617277,1276.129873853541,31
ssp126,future_2070_2100,2070,2100,MRI-ESM2-0,all4,All four crops,total,Total,total,Total water stress,31,4.739060543095747,60.54750969808366,1276.129873853541,31
ssp126,future_2070_2100,2070,2100,MRI-ESM2-0,all4,All four crops,total,Total,wet,Waterlogging stress,31,1.7355919675693887,22.225472461400983,1276.129873853541,31
ssp126,future_2070_2100,2070,2100,MRI-ESM2-0,maiz,Maize,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,123.46626750470676,31
ssp126,future_2070_2100,2070,2100,MRI-ESM2-0,maiz,Maize,Irr,Irrigated,total,Total water stress,31,7.32697248806246,9.055951568714924,123.46626750470676,31
ssp126,future_2070_2100,2070,2100,MRI-ESM2-0,maiz,Maize,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,123.46626750470676,31
ssp126,future_2070_2100,2070,2100,MRI-ESM2-0,maiz,Maize,nonIrr,Rainfed,dry,Drought stress,31,2.36518496879208,9.589611684010167,405.07813125341056,31
ssp126,future_2070_2100,2070,2100,MRI-ESM2-0,maiz,Maize,nonIrr,Rainfed,total,Total water stress,31,3.8478531984065265,15.584821895057829,405.07813125341056,31
ssp126,future_2070_2100,2070,2100,MRI-ESM2-0,maiz,Maize,nonIrr,Rainfed,wet,Waterlogging stress,31,1.939559894768438,7.846582541736157,405.07813125341056,31
ssp126,future_2070_2100,2070,2100,MRI-ESM2-0,maiz,Maize,total,Total,dry,Drought stress,31,1.812574064341021,9.589611684010167,528.5443987581173,31
ssp126,future_2070_2100,2070,2100,MRI-ESM2-0,maiz,Maize,total,Total,total,Total water stress,31,4.6608107255723725,24.640773463772753,528.5443987581173,31
ssp126,future_2070_2100,2070,2100,MRI-ESM2-0,maiz,Maize,total,Total,wet,Waterlogging stress,31,1.4872616141188204,7.846582541736157,528.5443987581173,31
ssp126,future_2070_2100,2070,2100,MRI-ESM2-0,rice,Rice,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,84.63476909581057,31
ssp126,future_2070_2100,2070,2100,MRI-ESM2-0,rice,Rice,Irr,Irrigated,total,Total water stress,31,3.847410489452569,3.268253363584683,84.63476909581057,31
ssp126,future_2070_2100,2070,2100,MRI-ESM2-0,rice,Rice,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,84.63476909581057,31
ssp126,future_2070_2100,2070,2100,MRI-ESM2-0,rice,Rice,nonIrr,Rainfed,dry,Drought stress,31,2.756373787475495,3.452956940220418,122.57668316609815,31
ssp126,future_2070_2100,2070,2100,MRI-ESM2-0,rice,Rice,nonIrr,Rainfed,total,Total water stress,31,9.28249686160372,11.481146101789149,122.57668316609815,31
ssp126,future_2070_2100,2070,2100,MRI-ESM2-0,rice,Rice,nonIrr,Rainfed,wet,Waterlogging stress,31,9.02567913975252,11.168220319075692,122.57668316609815,31
ssp126,future_2070_2100,2070,2100,MRI-ESM2-0,rice,Rice,total,Total,dry,Drought stress,31,1.6290317589459293,3.452956940220418,207.21145226190865,31
ssp126,future_2070_2100,2070,2100,MRI-ESM2-0,rice,Rice,total,Total,total,Total water stress,31,7.051745288395474,14.749399465373832,207.21145226190865,31
ssp126,future_2070_2100,2070,2100,MRI-ESM2-0,rice,Rice,total,Total,wet,Waterlogging stress,31,5.318324503983861,11.168220319075692,207.21145226190865,31
ssp126,future_2070_2100,2070,2100,MRI-ESM2-0,soyb,Soybean,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,10.298942338015685,31
ssp126,future_2070_2100,2070,2100,MRI-ESM2-0,soyb,Soybean,Irr,Irrigated,total,Total water stress,31,6.7578732305985,0.6980223506339235,10.298942338015685,31
ssp126,future_2070_2100,2070,2100,MRI-ESM2-0,soyb,Soybean,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,10.298942338015685,31
ssp126,future_2070_2100,2070,2100,MRI-ESM2-0,soyb,Soybean,nonIrr,Rainfed,dry,Drought stress,31,1.5447058050545641,2.084040034547789,134.80315094011013,31
ssp126,future_2070_2100,2070,2100,MRI-ESM2-0,soyb,Soybean,nonIrr,Rainfed,total,Total water stress,31,2.4033224255649643,3.239993073379852,134.80315094011013,31
ssp126,future_2070_2100,2070,2100,MRI-ESM2-0,soyb,Soybean,nonIrr,Rainfed,wet,Waterlogging stress,31,1.1685293524170106,1.5734700124032903,134.80315094011013,31
ssp126,future_2070_2100,2070,2100,MRI-ESM2-0,soyb,Soybean,total,Total,dry,Drought stress,31,1.43426816893211,2.084040034547789,145.10209327812584,31
ssp126,future_2070_2100,2070,2100,MRI-ESM2-0,soyb,Soybean,total,Total,total,Total water stress,31,2.7125924516676148,3.9380154240137752,145.10209327812584,31
ssp126,future_2070_2100,2070,2100,MRI-ESM2-0,soyb,Soybean,total,Total,wet,Waterlogging stress,31,1.0851918319192884,1.5734700124032903,145.10209327812584,31
ssp126,future_2070_2100,2070,2100,MRI-ESM2-0,whea,Wheat,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,16.087024656556117,31
ssp126,future_2070_2100,2070,2100,MRI-ESM2-0,whea,Wheat,Irr,Irrigated,total,Total water stress,31,4.890877474926274,0.7842847085412131,16.087024656556117,31
ssp126,future_2070_2100,2070,2100,MRI-ESM2-0,whea,Wheat,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,16.087024656556117,31
ssp126,future_2070_2100,2070,2100,MRI-ESM2-0,whea,Wheat,nonIrr,Rainfed,dry,Drought stress,31,4.277941150482087,16.208526802949322,379.1849048988336,31
ssp126,future_2070_2100,2070,2100,MRI-ESM2-0,whea,Wheat,nonIrr,Rainfed,total,Total water stress,31,4.337675586438127,16.43503663638209,379.1849048988336,31
ssp126,future_2070_2100,2070,2100,MRI-ESM2-0,whea,Wheat,nonIrr,Rainfed,wet,Waterlogging stress,31,0.4317742244363654,1.6371995881858448,379.1849048988336,31
ssp126,future_2070_2100,2070,2100,MRI-ESM2-0,whea,Wheat,total,Total,dry,Drought stress,31,4.1043154932971335,16.208526802949322,395.2719295553896,31
ssp126,future_2070_2100,2070,2100,MRI-ESM2-0,whea,Wheat,total,Total,total,Total water stress,31,4.359909928459938,17.219321344923305,395.2719295553896,31
ssp126,future_2070_2100,2070,2100,MRI-ESM2-0,whea,Wheat,total,Total,wet,Waterlogging stress,31,0.4142619919041985,1.6371995881858448,395.2719295553896,31
ssp126,future_2070_2100,2070,2100,UKESM1-0-LL,all4,All four crops,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,235.93537800188716,31
ssp126,future_2070_2100,2070,2100,UKESM1-0-LL,all4,All four crops,Irr,Irrigated,total,Total water stress,31,6.6100730850563405,15.601009667052521,235.93537800188716,31
ssp126,future_2070_2100,2070,2100,UKESM1-0-LL,all4,All four crops,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,235.93537800188716,31
ssp126,future_2070_2100,2070,2100,UKESM1-0-LL,all4,All four crops,nonIrr,Rainfed,dry,Drought stress,31,3.555643101230887,37.1148029071978,1042.9076117817872,31
ssp126,future_2070_2100,2070,2100,UKESM1-0-LL,all4,All four crops,nonIrr,Rainfed,total,Total water stress,31,5.132211410832228,53.62718042370789,1042.9076117817872,31
ssp126,future_2070_2100,2070,2100,UKESM1-0-LL,all4,All four crops,nonIrr,Rainfed,wet,Waterlogging stress,31,2.2374258962041202,23.45924022473889,1042.9076117817872,31
ssp126,future_2070_2100,2070,2100,UKESM1-0-LL,all4,All four crops,total,Total,dry,Drought stress,31,2.899814778811753,37.1148029071978,1278.8429897836745,31
ssp126,future_2070_2100,2070,2100,UKESM1-0-LL,all4,All four crops,total,Total,total,Total water stress,31,5.404728317037395,69.22819009076042,1278.8429897836745,31
ssp126,future_2070_2100,2070,2100,UKESM1-0-LL,all4,All four crops,total,Total,wet,Waterlogging stress,31,1.8245602374609773,23.45924022473889,1278.8429897836745,31
ssp126,future_2070_2100,2070,2100,UKESM1-0-LL,maiz,Maize,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,124.12108334739416,31
ssp126,future_2070_2100,2070,2100,UKESM1-0-LL,maiz,Maize,Irr,Irrigated,total,Total water stress,31,8.651125410921066,10.751096153306875,124.12108334739416,31
ssp126,future_2070_2100,2070,2100,UKESM1-0-LL,maiz,Maize,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,124.12108334739416,31
ssp126,future_2070_2100,2070,2100,UKESM1-0-LL,maiz,Maize,nonIrr,Rainfed,dry,Drought stress,31,3.2044760542555286,12.996650139959627,405.1355476740551,31
ssp126,future_2070_2100,2070,2100,UKESM1-0-LL,maiz,Maize,nonIrr,Rainfed,total,Total water stress,31,4.64156836591461,18.819121371882,405.1355476740551,31
ssp126,future_2070_2100,2070,2100,UKESM1-0-LL,maiz,Maize,nonIrr,Rainfed,wet,Waterlogging stress,31,1.9319435723384453,7.82532249836409,405.1355476740551,31
ssp126,future_2070_2100,2070,2100,UKESM1-0-LL,maiz,Maize,total,Total,dry,Drought stress,31,2.4528641651156606,12.996650139959627,529.2566310214494,31
ssp126,future_2070_2100,2070,2100,UKESM1-0-LL,maiz,Maize,total,Total,total,Total water stress,31,5.581966371602905,29.570217525188877,529.2566310214494,31
ssp126,future_2070_2100,2070,2100,UKESM1-0-LL,maiz,Maize,total,Total,wet,Waterlogging stress,31,1.479294716649956,7.82532249836409,529.2566310214494,31
ssp126,future_2070_2100,2070,2100,UKESM1-0-LL,rice,Rice,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,85.26761200507421,31
ssp126,future_2070_2100,2070,2100,UKESM1-0-LL,rice,Rice,Irr,Irrigated,total,Total water stress,31,3.727830495186782,3.1757856478044904,85.26761200507421,31
ssp126,future_2070_2100,2070,2100,UKESM1-0-LL,rice,Rice,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,85.26761200507421,31
ssp126,future_2070_2100,2070,2100,UKESM1-0-LL,rice,Rice,nonIrr,Rainfed,dry,Drought stress,31,2.81694899468477,3.6188517965291305,123.9761571160835,31
ssp126,future_2070_2100,2070,2100,UKESM1-0-LL,rice,Rice,nonIrr,Rainfed,total,Total water stress,31,10.274762578489609,12.90353143073202,123.9761571160835,31
ssp126,future_2070_2100,2070,2100,UKESM1-0-LL,rice,Rice,nonIrr,Rainfed,wet,Waterlogging stress,31,10.006331405977097,12.579973027296349,123.9761571160835,31
ssp126,future_2070_2100,2070,2100,UKESM1-0-LL,rice,Rice,total,Total,dry,Drought stress,31,1.6730182215688096,3.6188517965291305,209.24376912115773,31
ssp126,future_2070_2100,2070,2100,UKESM1-0-LL,rice,Rice,total,Total,total,Total water stress,31,7.608062054217485,16.07931707853651,209.24376912115773,31
ssp126,future_2070_2100,2070,2100,UKESM1-0-LL,rice,Rice,total,Total,wet,Waterlogging stress,31,5.915144348020066,12.579973027296349,209.24376912115773,31
ssp126,future_2070_2100,2070,2100,UKESM1-0-LL,soyb,Soybean,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,10.459027858725841,31
ssp126,future_2070_2100,2070,2100,UKESM1-0-LL,soyb,Soybean,Irr,Irrigated,total,Total water stress,31,8.499855647092852,0.891901246243546,10.459027858725841,31
ssp126,future_2070_2100,2070,2100,UKESM1-0-LL,soyb,Soybean,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,10.459027858725841,31
ssp126,future_2070_2100,2070,2100,UKESM1-0-LL,soyb,Soybean,nonIrr,Rainfed,dry,Drought stress,31,2.557205145116039,3.4366220262718743,134.40343864551176,31
ssp126,future_2070_2100,2070,2100,UKESM1-0-LL,soyb,Soybean,nonIrr,Rainfed,total,Total water stress,31,3.451928200499448,4.643587629123196,134.40343864551176,31
ssp126,future_2070_2100,2070,2100,UKESM1-0-LL,soyb,Soybean,nonIrr,Rainfed,wet,Waterlogging stress,31,1.1558764856056971,1.5567758311031825,134.40343864551176,31
ssp126,future_2070_2100,2070,2100,UKESM1-0-LL,soyb,Soybean,total,Total,dry,Drought stress,31,2.3713043945922276,3.4366220262718743,144.8624665042376,31
ssp126,future_2070_2100,2070,2100,UKESM1-0-LL,soyb,Soybean,total,Total,total,Total water stress,31,3.818879910797366,5.535488875366743,144.8624665042376,31
ssp126,future_2070_2100,2070,2100,UKESM1-0-LL,soyb,Soybean,total,Total,wet,Waterlogging stress,31,1.0724393659823905,1.5567758311031825,144.8624665042376,31
ssp126,future_2070_2100,2070,2100,UKESM1-0-LL,whea,Wheat,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,16.087654790692927,31
ssp126,future_2070_2100,2070,2100,UKESM1-0-LL,whea,Wheat,Irr,Irrigated,total,Total water stress,31,4.869866044115283,0.7822266196976112,16.087654790692927,31
ssp126,future_2070_2100,2070,2100,UKESM1-0-LL,whea,Wheat,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,16.087654790692927,31
ssp126,future_2070_2100,2070,2100,UKESM1-0-LL,whea,Wheat,nonIrr,Rainfed,dry,Drought stress,31,4.500013944351831,17.062678944437167,379.39246834613687,31
ssp126,future_2070_2100,2070,2100,UKESM1-0-LL,whea,Wheat,nonIrr,Rainfed,total,Total water stress,31,4.552116889468315,17.260939991970677,379.39246834613687,31
ssp126,future_2070_2100,2070,2100,UKESM1-0-LL,whea,Wheat,nonIrr,Rainfed,wet,Waterlogging stress,31,0.3942309155766357,1.4971688679752657,379.39246834613687,31
ssp126,future_2070_2100,2070,2100,UKESM1-0-LL,whea,Wheat,total,Total,dry,Drought stress,31,4.317377640895527,17.062678944437167,395.4801231368298,31
ssp126,future_2070_2100,2070,2100,UKESM1-0-LL,whea,Wheat,total,Total,total,Total water stress,31,4.564926763490638,18.043166611668287,395.4801231368298,31
ssp126,future_2070_2100,2070,2100,UKESM1-0-LL,whea,Wheat,total,Total,wet,Waterlogging stress,31,0.3781967685682635,1.4971688679752657,395.4801231368298,31
